"typeID","typeName","categoryID","categoryName","groupID","groupName","primaryIndex","subIndex"
40667,"Capital Knave Scoped Energy Nosferatu",7,"Module",68,"Energy Nosferatu","Consumer Price Index",""
40666,"Capital Ghoul Compact Energy Nosferatu",7,"Module",68,"Energy Nosferatu","Consumer Price Index",""
40664,"Dark Blood Capital Energy Neutralizer",7,"Module",71,"Energy Neutralizer","Consumer Price Index",""
40663,"True Sansha Capital Energy Neutralizer",7,"Module",71,"Energy Neutralizer","Consumer Price Index",""
40661,"Capital Infectious Scoped Energy Neutralizer",7,"Module",71,"Energy Neutralizer","Consumer Price Index",""
40660,"Capital Gremlin Compact Energy Neutralizer",7,"Module",71,"Energy Neutralizer","Consumer Price Index",""
40656,"CSM 11 Electee Archive Script",63,"Special Edition Assets",1194,"Special Edition Commodities","Consumer Price Index",""
40636,"Energy Neutralization Burst Projector",7,"Module",842,"Burst Projectors","Consumer Price Index",""
40635,"Stasis Webification Burst Projector",7,"Module",842,"Burst Projectors","Consumer Price Index",""
40634,"Gravitational Transportation Field Oscillator",7,"Module",588,"Super Weapon","Consumer Price Index",""
40633,"Bosonic Field Generator",7,"Module",588,"Super Weapon","Consumer Price Index",""
40632,"'Divine Harvest' Electromagnetic Reaper",7,"Module",588,"Super Weapon","Consumer Price Index",""
40631,"'Holy Destiny' Electromagnetic Lance",7,"Module",588,"Super Weapon","Consumer Price Index",""
40520,"Large Skill Injector",5,"Accessories",1739,"Skill Injectors","Consumer Price Index",""
41224,"TE-2100 Ample Rapid Torpedo Launcher",7,"Module",1673,"Missile Launcher Rapid Torpedo","Consumer Price Index",""
41223,"Arbalest Compact Rapid Torpedo Launcher",7,"Module",1673,"Missile Launcher Rapid Torpedo","Consumer Price Index",""
41220,"Thukker Large Cap Battery",7,"Module",61,"Capacitor Battery","Consumer Price Index",""
41219,"Domination Large Cap Battery",7,"Module",61,"Capacitor Battery","Consumer Price Index",""
41218,"Republic Fleet Large Cap Battery",7,"Module",61,"Capacitor Battery","Consumer Price Index",""
41217,"Thukker Medium Cap Battery",7,"Module",61,"Capacitor Battery","Consumer Price Index",""
41216,"Domination Medium Cap Battery",7,"Module",61,"Capacitor Battery","Consumer Price Index",""
41215,"Republic Fleet Medium Cap Battery",7,"Module",61,"Capacitor Battery","Consumer Price Index",""
41214,"Thukker Small Cap Battery",7,"Module",61,"Capacitor Battery","Consumer Price Index",""
41213,"Domination Small Cap Battery",7,"Module",61,"Capacitor Battery","Consumer Price Index",""
41212,"Republic Fleet Small Cap Battery",7,"Module",61,"Capacitor Battery","Consumer Price Index",""
41211,"Unit W-634's Modified Damage Control",7,"Module",60,"Damage Control","Consumer Price Index",""
41210,"Cormack's Modified Damage Control",7,"Module",60,"Damage Control","Consumer Price Index",""
41208,"Unit P-343554's Modified Damage Control",7,"Module",60,"Damage Control","Consumer Price Index",""
41207,"Setele's Modified Damage Control",7,"Module",60,"Damage Control","Consumer Price Index",""
41206,"Unit F-435454's Modified Damage Control",7,"Module",60,"Damage Control","Consumer Price Index",""
41205,"Tuvan's Modified Damage Control",7,"Module",60,"Damage Control","Consumer Price Index",""
41204,"Unit D-34343's Modified Damage Control",7,"Module",60,"Damage Control","Consumer Price Index",""
41203,"Brynn's Modified Damage Control",7,"Module",60,"Damage Control","Consumer Price Index",""
41202,"Sentient Damage Control",7,"Module",60,"Damage Control","Consumer Price Index",""
41201,"Syndicate Damage Control",7,"Module",60,"Damage Control","Consumer Price Index",""
41200,"Shadow Serpentis Damage Control",7,"Module",60,"Damage Control","Consumer Price Index",""
41199,"Shadow Serpentis Remote Sensor Booster",7,"Module",290,"Remote Sensor Booster","Consumer Price Index",""
41198,"Sentient Remote Sensor Booster",7,"Module",290,"Remote Sensor Booster","Consumer Price Index",""
41197,"Syndicate Signal Amplifier",7,"Module",210,"Signal Amplifier","Consumer Price Index",""
41196,"Sentient Signal Amplifier",7,"Module",210,"Signal Amplifier","Consumer Price Index",""
41195,"Unit W-634's Modified Sensor Booster",7,"Module",212,"Sensor Booster","Consumer Price Index",""
41194,"Unit P-343554's Modified Sensor Booster",7,"Module",212,"Sensor Booster","Consumer Price Index",""
41193,"Unit F-435454's Modified Sensor Booster",7,"Module",212,"Sensor Booster","Consumer Price Index",""
41192,"Unit D-34343's Modified Sensor Booster",7,"Module",212,"Sensor Booster","Consumer Price Index",""
41191,"Sentient Sensor Booster",7,"Module",212,"Sensor Booster","Consumer Price Index",""
17365,"Large Audit Log Secure Container",2,"Celestial",448,"Audit Log Secure Container","Consumer Price Index",""
17364,"Medium Audit Log Secure Container",2,"Celestial",448,"Audit Log Secure Container","Consumer Price Index",""
17363,"Small Audit Log Secure Container",2,"Celestial",448,"Audit Log Secure Container","Consumer Price Index",""
17182,"Warp Scrambling Battery",23,"Starbase",443,"Warp Scrambling Battery","Consumer Price Index",""
17181,"Warp Disruption Battery",23,"Starbase",443,"Warp Scrambling Battery","Consumer Price Index",""
17180,"Sensor Dampening Battery",23,"Starbase",440,"Sensor Dampening Battery","Consumer Price Index",""
17178,"Stasis Webification Battery",23,"Starbase",441,"Stasis Webification Battery","Consumer Price Index",""
17559,"Federation Navy Stasis Webifier",7,"Module",65,"Stasis Web","Consumer Price Index",""
17557,"Federation Navy Thermal Plating",7,"Module",98,"Armor Coating","Consumer Price Index",""
17555,"Federation Navy EM Plating",7,"Module",98,"Armor Coating","Consumer Price Index",""
17553,"Federation Navy Explosive Plating",7,"Module",98,"Armor Coating","Consumer Price Index",""
17551,"Federation Navy Kinetic Plating",7,"Module",98,"Armor Coating","Consumer Price Index",""
17549,"Federation Navy Adaptive Nano Plating",7,"Module",98,"Armor Coating","Consumer Price Index",""
17548,"Imperial Navy Small Armor Repairer",7,"Module",62,"Armor Repair Unit","Consumer Price Index",""
17547,"Imperial Navy Medium Armor Repairer",7,"Module",62,"Armor Repair Unit","Consumer Price Index",""
17546,"Imperial Navy Large Armor Repairer",7,"Module",62,"Armor Repair Unit","Consumer Price Index",""
17544,"Ammatar Navy Energized Thermal Membrane",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
17542,"Ammatar Navy Energized EM Membrane",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
17540,"Ammatar Navy Energized Explosive Membrane",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
17538,"Ammatar Navy Energized Kinetic Membrane",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
17536,"Ammatar Navy Energized Adaptive Nano Membrane",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
17528,"Imperial Navy Capacitor Power Relay",7,"Module",767,"Capacitor Power Relay","Consumer Price Index",""
17526,"Imperial Navy Cap Recharger",7,"Module",43,"Capacitor Recharger","Consumer Price Index",""
17524,"Ammatar Navy Power Diagnostic System",7,"Module",766,"Power Diagnostic System","Consumer Price Index",""
17522,"Ammatar Navy Reactor Control Unit",7,"Module",769,"Reactor Control Unit","Consumer Price Index",""
17520,"Federation Navy Sensor Booster",7,"Module",212,"Sensor Booster","Consumer Price Index",""
17518,"Ammatar Navy EM Plating",7,"Module",98,"Armor Coating","Consumer Price Index",""
17516,"Ammatar Navy Explosive Plating",7,"Module",98,"Armor Coating","Consumer Price Index",""
17514,"Ammatar Navy Adaptive Nano Plating",7,"Module",98,"Armor Coating","Consumer Price Index",""
17512,"Ammatar Navy Kinetic Plating",7,"Module",98,"Armor Coating","Consumer Price Index",""
17510,"Ammatar Navy Capacitor Power Relay",7,"Module",767,"Capacitor Power Relay","Consumer Price Index",""
17508,"Ammatar Navy Armor Thermal Hardener",7,"Module",328,"Armor Hardener","Consumer Price Index",""
17506,"Ammatar Navy Armor Kinetic Hardener",7,"Module",328,"Armor Hardener","Consumer Price Index",""
17504,"Ammatar Navy Armor Explosive Hardener",7,"Module",328,"Armor Hardener","Consumer Price Index",""
17502,"Ammatar Navy Armor EM Hardener",7,"Module",328,"Armor Hardener","Consumer Price Index",""
17500,"Caldari Navy Stasis Webifier",7,"Module",65,"Stasis Web","Consumer Price Index",""
17499,"Caldari Navy EM Ward Field",7,"Module",77,"Shield Hardener","Consumer Price Index",""
17498,"Caldari Navy Adaptive Invulnerability Field",7,"Module",77,"Shield Hardener","Consumer Price Index",""
17497,"Caldari Navy Thermal Dissipation Field",7,"Module",77,"Shield Hardener","Consumer Price Index",""
17496,"Caldari Navy Explosive Deflection Field",7,"Module",77,"Shield Hardener","Consumer Price Index",""
17495,"Caldari Navy Kinetic Deflection Field",7,"Module",77,"Shield Hardener","Consumer Price Index",""
17494,"Republic Fleet Small Armor Repairer",7,"Module",62,"Armor Repair Unit","Consumer Price Index",""
17493,"Republic Fleet Medium Armor Repairer",7,"Module",62,"Armor Repair Unit","Consumer Price Index",""
17492,"Republic Fleet Large Armor Repairer",7,"Module",62,"Armor Repair Unit","Consumer Price Index",""
17491,"Republic Fleet Light Missile Launcher",7,"Module",509,"Missile Launcher Light","Consumer Price Index",""
17490,"Republic Fleet Torpedo Launcher",7,"Module",508,"Missile Launcher Torpedo","Consumer Price Index",""
16379,"Limited Armor Thermal Hardener I",7,"Module",328,"Armor Hardener","Consumer Price Index",""
16377,"Upgraded Armor Thermal Hardener I",7,"Module",328,"Armor Hardener","Consumer Price Index",""
16375,"Prototype Armor Kinetic Hardener I",7,"Module",328,"Armor Hardener","Consumer Price Index",""
16373,"Experimental Armor Kinetic Hardener I",7,"Module",328,"Armor Hardener","Consumer Price Index",""
16371,"Limited Armor Kinetic Hardener I",7,"Module",328,"Armor Hardener","Consumer Price Index",""
16369,"Upgraded Armor Kinetic Hardener I",7,"Module",328,"Armor Hardener","Consumer Price Index",""
16367,"Prototype Armor Explosive Hardener I",7,"Module",328,"Armor Hardener","Consumer Price Index",""
16365,"Experimental Armor Explosive Hardener I",7,"Module",328,"Armor Hardener","Consumer Price Index",""
16363,"Limited Armor Explosive Hardener I",7,"Module",328,"Armor Hardener","Consumer Price Index",""
16361,"Upgraded Armor Explosive Hardener I",7,"Module",328,"Armor Hardener","Consumer Price Index",""
16359,"Prototype Armor EM Hardener I",7,"Module",328,"Armor Hardener","Consumer Price Index",""
16357,"Experimental Armor EM Hardener I",7,"Module",328,"Armor Hardener","Consumer Price Index",""
16355,"Limited Armor EM Hardener I",7,"Module",328,"Armor Hardener","Consumer Price Index",""
16353,"Upgraded Armor EM Hardener I",7,"Module",328,"Armor Hardener","Consumer Price Index",""
16351,"'Grail' Layered Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16349,"'Scarab' Layered Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16347,"Limited Layered Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16345,"Upgraded Layered Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16343,"Prototype Thermal Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16341,"Experimental Thermal Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16339,"Limited Thermal Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16337,"Upgraded Thermal Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16335,"'Spiegel' EM Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16333,"'Contour' EM Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16331,"Limited EM Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16329,"Upgraded EM Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16327,"'Element' Kinetic Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16325,"Experimental Explosive Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16323,"Limited Explosive Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16321,"Upgraded Explosive Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16319,"'Aegis' Explosive Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16317,"Experimental Kinetic Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16315,"Limited Kinetic Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16313,"Upgraded Kinetic Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16311,"'Refuge' Adaptive Nano Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16309,"'Collateral' Adaptive Nano Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16307,"Limited Adaptive Nano Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16305,"Upgraded Adaptive Nano Plating I",7,"Module",98,"Armor Coating","Consumer Price Index",""
16303,"'Halcyon' Core Equalizer I",7,"Module",315,"Warp Core Stabilizer","Consumer Price Index",""
16301,"'Stoic' Core Equalizer I",7,"Module",315,"Warp Core Stabilizer","Consumer Price Index",""
16299,"'Repose' Core Compensation",7,"Module",315,"Warp Core Stabilizer","Consumer Price Index",""
16297,"'Accord' Core Compensation",7,"Module",315,"Warp Core Stabilizer","Consumer Price Index",""
16278,"Ice Harvester I",7,"Module",464,"Strip Miner","Consumer Price Index",""
17368,"Station Warehouse Container",2,"Celestial",448,"Audit Log Secure Container","Consumer Price Index",""
17367,"Station Vault Container",2,"Celestial",448,"Audit Log Secure Container","Consumer Price Index",""
17366,"Station Container",2,"Celestial",448,"Audit Log Secure Container","Consumer Price Index",""
19402,"3rd Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19401,"2nd Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19400,"1st Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19363,"Centum B-Type Energized EM Membrane",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
19361,"Corpum B-Type Energized EM Membrane",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
19359,"Gist X-Type 500MN Microwarpdrive",7,"Module",46,"Propulsion Module","Consumer Price Index",""
19353,"Gist A-Type 500MN Microwarpdrive",7,"Module",46,"Propulsion Module","Consumer Price Index",""
19351,"Gistum A-Type 50MN Microwarpdrive",7,"Module",46,"Propulsion Module","Consumer Price Index",""
19349,"Gistii A-Type 5MN Microwarpdrive",7,"Module",46,"Propulsion Module","Consumer Price Index",""
19347,"Gist B-Type 500MN Microwarpdrive",7,"Module",46,"Propulsion Module","Consumer Price Index",""
19345,"Gistum B-Type 50MN Microwarpdrive",7,"Module",46,"Propulsion Module","Consumer Price Index",""
19343,"Gistii B-Type 5MN Microwarpdrive",7,"Module",46,"Propulsion Module","Consumer Price Index",""
19341,"Gist C-Type 500MN Microwarpdrive",7,"Module",46,"Propulsion Module","Consumer Price Index",""
19339,"Gistum C-Type 50MN Microwarpdrive",7,"Module",46,"Propulsion Module","Consumer Price Index",""
19337,"Gistii C-Type 5MN Microwarpdrive",7,"Module",46,"Propulsion Module","Consumer Price Index",""
19335,"Core X-Type 500MN Microwarpdrive",7,"Module",46,"Propulsion Module","Consumer Price Index",""
19329,"Core A-Type 500MN Microwarpdrive",7,"Module",46,"Propulsion Module","Consumer Price Index",""
19327,"Corelum A-Type 50MN Microwarpdrive",7,"Module",46,"Propulsion Module","Consumer Price Index",""
19325,"Coreli A-Type 5MN Microwarpdrive",7,"Module",46,"Propulsion Module","Consumer Price Index",""
19323,"Core B-Type 500MN Microwarpdrive",7,"Module",46,"Propulsion Module","Consumer Price Index",""
19321,"Corelum B-Type 50MN Microwarpdrive",7,"Module",46,"Propulsion Module","Consumer Price Index",""
19319,"Coreli B-Type 5MN Microwarpdrive",7,"Module",46,"Propulsion Module","Consumer Price Index",""
19317,"Core C-Type 500MN Microwarpdrive",7,"Module",46,"Propulsion Module","Consumer Price Index",""
19315,"Corelum C-Type 50MN Microwarpdrive",7,"Module",46,"Propulsion Module","Consumer Price Index",""
19313,"Coreli C-Type 5MN Microwarpdrive",7,"Module",46,"Propulsion Module","Consumer Price Index",""
19311,"Pith A-Type Shield Boost Amplifier",7,"Module",338,"Shield Boost Amplifier","Consumer Price Index",""
19303,"Pith B-Type Shield Boost Amplifier",7,"Module",338,"Shield Boost Amplifier","Consumer Price Index",""
19301,"Gist X-Type Shield Boost Amplifier",7,"Module",338,"Shield Boost Amplifier","Consumer Price Index",""
19299,"Gist B-Type Shield Boost Amplifier",7,"Module",338,"Shield Boost Amplifier","Consumer Price Index",""
19297,"Gist C-Type Shield Boost Amplifier",7,"Module",338,"Shield Boost Amplifier","Consumer Price Index",""
19295,"Pith X-Type Shield Boost Amplifier",7,"Module",338,"Shield Boost Amplifier","Consumer Price Index",""
19293,"Gist A-Type Shield Boost Amplifier",7,"Module",338,"Shield Boost Amplifier","Consumer Price Index",""
19289,"Pith C-Type Shield Boost Amplifier",7,"Module",338,"Shield Boost Amplifier","Consumer Price Index",""
19288,"Pith X-Type Kinetic Deflection Field",7,"Module",77,"Shield Hardener","Consumer Price Index",""
19287,"Gist X-Type Kinetic Deflection Field",7,"Module",77,"Shield Hardener","Consumer Price Index",""
19286,"Pith X-Type Explosive Deflection Field",7,"Module",77,"Shield Hardener","Consumer Price Index",""
19285,"Gist X-Type Explosive Deflection Field",7,"Module",77,"Shield Hardener","Consumer Price Index",""
19284,"Pith X-Type Thermal Dissipation Field",7,"Module",77,"Shield Hardener","Consumer Price Index",""
19283,"Gist X-Type Thermal Dissipation Field",7,"Module",77,"Shield Hardener","Consumer Price Index",""
19282,"Pith X-Type EM Ward Field",7,"Module",77,"Shield Hardener","Consumer Price Index",""
19281,"Gist X-Type EM Ward Field",7,"Module",77,"Shield Hardener","Consumer Price Index",""
19280,"Pith A-Type EM Ward Field",7,"Module",77,"Shield Hardener","Consumer Price Index",""
19279,"Gist A-Type EM Ward Field",7,"Module",77,"Shield Hardener","Consumer Price Index",""
19278,"Pith A-Type Thermal Dissipation Field",7,"Module",77,"Shield Hardener","Consumer Price Index",""
19277,"Gist A-Type Thermal Dissipation Field",7,"Module",77,"Shield Hardener","Consumer Price Index",""
19276,"Pith A-Type Explosive Deflection Field",7,"Module",77,"Shield Hardener","Consumer Price Index",""
17488,"Republic Fleet Rocket Launcher",7,"Module",507,"Missile Launcher Rocket","Consumer Price Index",""
17487,"Republic Fleet Heavy Missile Launcher",7,"Module",510,"Missile Launcher Heavy","Consumer Price Index",""
17485,"Republic Fleet Cruise Missile Launcher",7,"Module",506,"Missile Launcher Cruise","Consumer Price Index",""
17484,"Republic Fleet Rapid Light Missile Launcher",7,"Module",511,"Missile Launcher Rapid Light","Consumer Price Index",""
17482,"Strip Miner I",7,"Module",464,"Strip Miner","Consumer Price Index",""
18066,"Veldspar Mining Crystal I",8,"Charge",482,"Mining Crystal","Consumer Price Index",""
18064,"Spodumain Mining Crystal I",8,"Charge",482,"Mining Crystal","Consumer Price Index",""
18062,"Scordite Mining Crystal I",8,"Charge",482,"Mining Crystal","Consumer Price Index",""
18060,"Pyroxeres Mining Crystal I",8,"Charge",482,"Mining Crystal","Consumer Price Index",""
18058,"Plagioclase Mining Crystal I",8,"Charge",482,"Mining Crystal","Consumer Price Index",""
18056,"Omber Mining Crystal I",8,"Charge",482,"Mining Crystal","Consumer Price Index",""
18054,"Mercoxit Mining Crystal I",8,"Charge",663,"Mercoxit Mining Crystal","Consumer Price Index",""
18052,"Kernite Mining Crystal I",8,"Charge",482,"Mining Crystal","Consumer Price Index",""
18050,"Jaspet Mining Crystal I",8,"Charge",482,"Mining Crystal","Consumer Price Index",""
18048,"Hemorphite Mining Crystal I",8,"Charge",482,"Mining Crystal","Consumer Price Index",""
18046,"Hedbergite Mining Crystal I",8,"Charge",482,"Mining Crystal","Consumer Price Index",""
18044,"Gneiss Mining Crystal I",8,"Charge",482,"Mining Crystal","Consumer Price Index",""
18042,"Dark Ochre Mining Crystal I",8,"Charge",482,"Mining Crystal","Consumer Price Index",""
18040,"Crokite Mining Crystal I",8,"Charge",482,"Mining Crystal","Consumer Price Index",""
18038,"Bistot Mining Crystal I",8,"Charge",482,"Mining Crystal","Consumer Price Index",""
18036,"Arkonor Mining Crystal I",8,"Charge",482,"Mining Crystal","Consumer Price Index",""
17938,"Core Probe Launcher I",7,"Module",481,"Scan Probe Launcher","Consumer Price Index",""
17838,"Federation Navy Armor Thermal Hardener",7,"Module",328,"Armor Hardener","Consumer Price Index",""
17836,"Federation Navy Armor Kinetic Hardener",7,"Module",328,"Armor Hardener","Consumer Price Index",""
17834,"Federation Navy Armor Explosive Hardener",7,"Module",328,"Armor Hardener","Consumer Price Index",""
17832,"Federation Navy Armor EM Hardener",7,"Module",328,"Armor Hardener","Consumer Price Index",""
19422,"10th Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19421,"23rd Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19420,"22nd Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19419,"21st Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19418,"20th Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19417,"19th Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19416,"18th Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19415,"17th Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19414,"16th Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19413,"15th Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19412,"14th Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19411,"13th Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19410,"12th Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19409,"11th Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19408,"9th Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19407,"8th Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19406,"7th Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19405,"6th Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19404,"5th Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
19403,"4th Tier Overseer's Personal Effects",17,"Commodity",493,"Overseer Personal Effects","Consumer Price Index",""
15915,"Caldari Navy Explosive Deflection Amplifier",7,"Module",295,"Shield Resistance Amplifier","Consumer Price Index",""
15913,"Caldari Navy Thermal Dissipation Amplifier",7,"Module",295,"Shield Resistance Amplifier","Consumer Price Index",""
15911,"Caldari Navy Kinetic Deflection Amplifier",7,"Module",295,"Shield Resistance Amplifier","Consumer Price Index",""
15909,"Caldari Navy EM Ward Amplifier",7,"Module",295,"Shield Resistance Amplifier","Consumer Price Index",""
15907,"Republic Fleet Shield Boost Amplifier",7,"Module",338,"Shield Boost Amplifier","Consumer Price Index",""
15905,"Caldari Navy Shield Boost Amplifier",7,"Module",338,"Shield Boost Amplifier","Consumer Price Index",""
15904,"Republic Fleet Large Shield Booster",7,"Module",40,"Shield Booster","Consumer Price Index",""
15903,"Republic Fleet Medium Shield Booster",7,"Module",40,"Shield Booster","Consumer Price Index",""
15902,"Republic Fleet Small Shield Booster",7,"Module",40,"Shield Booster","Consumer Price Index",""
15901,"Republic Fleet X-Large Shield Booster",7,"Module",40,"Shield Booster","Consumer Price Index",""
15900,"Caldari Navy Large Shield Booster",7,"Module",40,"Shield Booster","Consumer Price Index",""
15899,"Caldari Navy Medium Shield Booster",7,"Module",40,"Shield Booster","Consumer Price Index",""
15898,"Caldari Navy Small Shield Booster",7,"Module",40,"Shield Booster","Consumer Price Index",""
15897,"Caldari Navy X-Large Shield Booster",7,"Module",40,"Shield Booster","Consumer Price Index",""
15895,"Federation Navy Magnetic Field Stabilizer",7,"Module",302,"Magnetic Field Stabilizer","Consumer Price Index",""
15893,"Republic Fleet Warp Scrambler",7,"Module",52,"Warp Scrambler","Consumer Price Index",""
15891,"Republic Fleet Warp Disruptor",7,"Module",52,"Warp Scrambler","Consumer Price Index",""
15889,"Caldari Navy Warp Disruptor",7,"Module",52,"Warp Scrambler","Consumer Price Index",""
15887,"Caldari Navy Warp Scrambler",7,"Module",52,"Warp Scrambler","Consumer Price Index",""
15885,"Imperial Navy Heavy Energy Nosferatu",7,"Module",68,"Energy Nosferatu","Consumer Price Index",""
15883,"Imperial Navy Medium Energy Nosferatu",7,"Module",68,"Energy Nosferatu","Consumer Price Index",""
15881,"Imperial Navy Small Energy Nosferatu",7,"Module",68,"Energy Nosferatu","Consumer Price Index",""
15879,"Ammatar Navy Heavy Energy Nosferatu",7,"Module",68,"Energy Nosferatu","Consumer Price Index",""
15877,"Ammatar Navy Medium Energy Nosferatu",7,"Module",68,"Energy Nosferatu","Consumer Price Index",""
15875,"Ammatar Navy Small Energy Nosferatu",7,"Module",68,"Energy Nosferatu","Consumer Price Index",""
15874,"Imperial Navy Dual Heavy Beam Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15873,"Imperial Navy Dual Heavy Pulse Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15872,"Imperial Navy Dual Light Beam Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15871,"Imperial Navy Dual Light Pulse Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15870,"Imperial Navy Focused Medium Beam Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15869,"Imperial Navy Focused Medium Pulse Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15868,"Imperial Navy Gatling Pulse Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15867,"Imperial Navy Heavy Beam Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15866,"Imperial Navy Heavy Pulse Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15865,"Imperial Navy Small Focused Beam Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15864,"Imperial Navy Small Focused Pulse Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15863,"Imperial Navy Mega Beam Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15862,"Imperial Navy Mega Pulse Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15861,"Imperial Navy Quad Beam Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15860,"Imperial Navy Tachyon Beam Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15859,"Ammatar Navy Dual Heavy Beam Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15858,"Ammatar Navy Dual Heavy Pulse Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15857,"Ammatar Navy Dual Light Beam Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15856,"Ammatar Navy Dual Light Pulse Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15855,"Ammatar Navy Focused Medium Beam Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15854,"Ammatar Navy Focused Medium Pulse Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
16067,"Caldari Navy Torpedo Launcher",7,"Module",508,"Missile Launcher Torpedo","Consumer Price Index",""
16065,"Caldari Navy Rocket Launcher",7,"Module",507,"Missile Launcher Rocket","Consumer Price Index",""
16064,"Caldari Navy Heavy Missile Launcher",7,"Module",510,"Missile Launcher Heavy","Consumer Price Index",""
